PUNTO;A 2023_0089 1;A 2024_0092 3;A 2024_0098 3;A 2024_0116 3;A 2024_0079 3;A 2024_0105 3;B 2023_0089 23;B 2024_0092 19;B 2024_0098 19;B 2024_0116 19;B 2024_0079 19;B 2024_0105 19;C 2023_0089 25;C 2024_0092 26;C 2024_0098 26;C 2024_0116 26;C 2024_0079 26;C 2024_0105 26;D 2023_0089 26;D 2024_0092 27;D 2024_0098 27;D 2024_0116 27;D 2024_0079 27;D 2024_0105 27;E 2023_0089 43;E 2024_0092 41;E 2024_0098 41;E 2024_0116 41;E 2024_0079 41;E 2024_0105 41;F 2023_0089 50;F 2024_0092 50;F 2024_0098 50;F 2024_0116 50;F 2024_0079 50;F 2024_0105 50;G 2023_0089 64;G 2024_0092 64;G 2024_0098 64;G 2024_0116 64;G 2024_0079 64;G 2024_0105 64;H 2023_0089 43;H 2024_0092 41;H 2024_0098 41;H 2024_0116 41;H 2024_0079 41;H 2024_0105 41;I 2023_0089 45;I 2024_0092 47;I 2024_0098 47;I 2024_0116 47;I 2024_0079 46;I 2024_0105 47;J 2023_0089 46;J 2024_0092 48;J 2024_0098 48;J 2024_0116 48;J 2024_0079 47;J 2024_0105 48;
414;-376.64;-254.45;-307.42;-278.82;-287.41;-259.81;-449.5;-281.3;-332.14;-388.19;-374;-340.53;-410.73;-242.73;-289.75;-269.81;-216.7;-278.94;-409.69;-239.99;-261.36;-302.05;-92.25;-173.84;-383.23;-313.22;-279.03;-329.83;-259;-287.42;-384.37;-199.09;-195.38;-282.2;-188.91;-218.99;-368.95;-227.12;-219.99;-293.05;-140.58;-232.38;-383.23;-313.22;-279.03;-329.83;-259;-287.42;-398.04;-262.71;-264.87;-275.41;-332.86;-245.07;-333.28;-303.64;-256.55;-339.67;-217.67;-335.62;
415;-376.68;-254.49;-307.34;-278.73;-287.54;-259.85;-449.54;-281.76;-332.05;-387.52;-373.96;-340.23;-410.86;-242.77;-289.79;-269.89;-216.45;-278.98;-409.78;-240.03;-261.53;-301.84;-91.91;-169.5;-383.15;-313.3;-278.95;-329.74;-258.71;-287.55;-384.37;-199.09;-195.34;-282.2;-188.99;-219.16;-368.87;-227.25;-220.49;-293.09;-140.17;-232.46;-383.15;-313.3;-278.95;-329.74;-258.71;-287.55;-398.04;-262.75;-264.78;-275.33;-332.78;-245.11;-333.32;-303.01;-256.85;-339.46;-217.46;-336.08;
416;-376.56;-254.62;-307.13;-278.73;-287.58;-259.93;-449.63;-281.6;-332.1;-387.69;-373.91;-340.48;-411.02;-242.94;-289.83;-269.89;-216.4;-278.9;-409.9;-239.95;-261.57;-301.63;-91.66;-170.17;-383.27;-313.38;-279.03;-329.95;-258.63;-287.67;-384.41;-199.17;-195.46;-282.07;-188.99;-219.28;-369.12;-227.54;-220.7;-293.13;-140;-232.67;-383.27;-313.38;-279.03;-329.95;-258.63;-287.67;-398;-262.96;-264.78;-275.41;-332.78;-245.11;-333.28;-304.18;-256.14;-340.46;-217.38;-335.87;
417;-376.56;-254.7;-306.67;-278.65;-287.66;-259.81;-449.67;-281.26;-332.18;-390.32;-373.83;-341.15;-410.94;-242.86;-289.87;-269.89;-215.99;-278.94;-409.9;-239.99;-261.69;-301.43;-91.21;-169.58;-383.27;-313.38;-279.2;-329.91;-258.46;-287.72;-384.53;-199.22;-195.5;-281.95;-189.12;-219.37;-369.24;-227.46;-220.95;-293.17;-139.87;-232.92;-383.27;-313.38;-279.2;-329.91;-258.46;-287.72;-398.17;-263.17;-264.78;-275.33;-332.65;-245.15;-333.36;-303.51;-256.43;-340;-217.21;-336.12;
418;-376.56;-254.74;-304.43;-278.65;-287.78;-259.93;-449.79;-281.3;-332.1;-386.94;-373.91;-340.69;-410.98;-242.81;-289.87;-269.97;-215.99;-279.03;-409.94;-240.03;-261.86;-301.17;-91.08;-166.54;-383.23;-313.51;-279.2;-329.78;-258.38;-287.8;-384.41;-199.42;-195.67;-281.82;-189.16;-219.62;-369.45;-227.71;-221.11;-293.22;-140.04;-233.01;-383.23;-313.51;-279.2;-329.78;-258.38;-287.8;-398;-263.37;-264.78;-275.33;-332.74;-245.23;-333.36;-304.43;-256.89;-340.88;-217.04;-336;
419;-376.52;-254.78;-304.6;-278.69;-287.83;-259.85;-449.83;-281.35;-332.05;-387.1;-373.79;-340.61;-411.07;-242.98;-289.91;-270.14;-215.82;-279.03;-410.03;-240.03;-261.9;-301.01;-90.87;-169.96;-383.31;-313.63;-279.28;-329.95;-258.13;-287.92;-384.58;-199.47;-195.63;-281.82;-189.2;-219.74;-369.45;-227.92;-221.32;-293.22;-140.12;-233.13;-383.31;-313.63;-279.28;-329.95;-258.13;-287.92;-398.04;-263.54;-264.74;-275.29;-332.74;-245.27;-333.41;-304.72;-257.05;-340.59;-216.96;-335.87;
420;-376.48;-254.82;-304.1;-278.69;-287.87;-259.89;-449.79;-282.68;-331.93;-386.81;-373.79;-341.28;-411.02;-242.98;-289.83;-270.18;-215.65;-279.15;-410.07;-240.07;-261.94;-300.72;-90.66;-175.3;-383.36;-313.76;-279.33;-329.87;-258.25;-287.92;-384.58;-199.51;-195.67;-281.61;-189.29;-219.95;-369.53;-228.12;-221.2;-293.26;-140;-233.26;-383.36;-313.76;-279.33;-329.87;-258.25;-287.92;-398.08;-263.7;-264.78;-275.25;-332.82;-245.36;-333.32;-304.51;-256.1;-341.3;-216.96;-336.37;
421;-376.39;-254.87;-304.51;-278.69;-287.99;-259.89;-449.75;-282.18;-331.93;-387.02;-373.62;-341.7;-411.02;-242.98;-289.83;-270.14;-215.57;-279.11;-410.03;-240.12;-262.07;-300.59;-90.45;-174.63;-383.27;-313.84;-279.45;-329.78;-258.13;-287.92;-384.53;-199.63;-195.71;-281.61;-189.45;-220.16;-369.58;-228.25;-221.49;-293.22;-139.96;-233.47;-383.27;-313.84;-279.45;-329.78;-258.13;-287.92;-397.96;-263.87;-264.7;-275.25;-332.82;-245.36;-333.32;-305.14;-256.43;-340.59;-216.88;-336.21;
422;-376.39;-254.91;-304.22;-278.65;-287.91;-259.89;-449.83;-282.26;-331.76;-386.81;-373.71;-341.24;-411.23;-243.11;-289.79;-270.14;-215.61;-279.15;-410.15;-240.16;-262.03;-300.26;-90.25;-173.55;-383.31;-313.84;-279.49;-329.03;-258.17;-288.09;-384.58;-199.72;-195.63;-281.49;-189.62;-220.37;-369.62;-228.29;-221.53;-293.17;-140.12;-233.67;-383.31;-313.84;-279.49;-329.03;-258.17;-288.09;-398.13;-263.95;-264.54;-275.25;-332.82;-245.4;-333.32;-305.64;-256.55;-339.79;-216.92;-336.04;
423;-376.35;-254.95;-304.39;-278.69;-287.87;-259.93;-449.79;-283.1;-331.51;-386.77;-373.62;-341.07;-411.15;-243.15;-289.75;-270.18;-215.82;-279.11;-410.23;-240.16;-262.19;-300.09;-90.16;-173.21;-383.36;-313.97;-279.49;-328.82;-258.17;-288.13;-384.62;-199.8;-195.59;-281.4;-189.79;-220.45;-369.66;-228.37;-221.53;-293.34;-140.21;-233.88;-383.36;-313.97;-279.49;-328.82;-258.17;-288.13;-398;-264.12;-264.62;-275.16;-332.91;-245.52;-333.28;-305.6;-256.6;-339.25;-216.88;-335.87;
424;-376.23;-254.99;-304.76;-278.61;-287.99;-259.93;-449.79;-283.43;-331.43;-386.89;-373.58;-341.15;-411.11;-243.11;-289.71;-270.14;-215.82;-279.19;-410.11;-240.12;-262.32;-299.96;-90.12;-176.89;-383.23;-314.13;-279.58;-329.45;-258.13;-288.3;-384.53;-199.88;-195.67;-281.24;-189.95;-220.78;-369.87;-228.58;-221.57;-293.34;-140.37;-234.01;-383.23;-314.13;-279.58;-329.45;-258.13;-288.3;-398.08;-264.37;-264.54;-275.16;-333.03;-245.56;-333.28;-305.89;-256.6;-339.54;-216.96;-336.75;
425;-376.31;-255.03;-305.05;-278.61;-287.99;-259.89;-449.75;-282.93;-331.3;-386.81;-373.54;-341.19;-411.19;-243.15;-289.75;-270.14;-216.03;-279.19;-410.15;-240.16;-262.32;-299.71;-90.12;-176.3;-383.23;-314.17;-279.62;-329.7;-258.17;-288.38;-384.53;-199.92;-195.67;-281.11;-190.29;-220.91;-369.83;-228.75;-221.57;-293.3;-140.33;-234.26;-383.23;-314.17;-279.62;-329.7;-258.17;-288.38;-398.04;-264.45;-264.54;-275.16;-333.2;-245.61;-333.24;-305.89;-256.8;-340;-216.96;-337.17;
426;-376.23;-255.28;-305.3;-278.61;-287.91;-259.89;-449.83;-285.64;-331.09;-386.39;-373.46;-341.19;-411.23;-243.23;-289.71;-270.27;-216.03;-279.19;-410.19;-240.24;-262.4;-299.63;-90.08;-174.55;-383.19;-314.3;-279.74;-329.49;-258.13;-288.42;-384.7;-200.09;-195.71;-281.11;-190.41;-221.08;-369.99;-229;-221.7;-293.34;-140.21;-234.42;-383.19;-314.3;-279.74;-329.49;-258.13;-288.42;-398.13;-265.37;-264.45;-275.2;-333.24;-245.69;-333.24;-306.01;-257.3;-339.54;-217.04;-336.46;
427;-376.31;-255.11;-305.47;-278.57;-287.87;-259.93;-449.79;-284.56;-331.01;-386.98;-373.29;-341.32;-411.19;-243.31;-289.62;-270.31;-215.99;-279.15;-410.23;-240.2;-262.49;-299.55;-90.08;-175.97;-383.19;-314.38;-279.74;-329.66;-258.25;-288.42;-384.58;-200.13;-195.71;-280.99;-190.45;-221.24;-369.95;-229;-221.74;-293.34;-140.29;-234.47;-383.19;-314.38;-279.74;-329.66;-258.25;-288.42;-398.08;-265.78;-264.45;-275.12;-333.41;-245.73;-333.16;-306.01;-257.14;-340.17;-217.13;-336.42;
428;-376.1;-255.24;-305.64;-278.69;-287.87;-259.89;-449.79;-283.35;-330.76;-387.1;-373.08;-341.57;-411.28;-243.31;-289.5;-270.22;-216.15;-279.28;-410.19;-240.33;-262.53;-299.26;-90.04;-176.64;-383.15;-314.34;-279.79;-329.62;-258.29;-288.55;-384.53;-200.3;-195.67;-280.94;-190.62;-221.45;-370.03;-229.08;-221.82;-293.43;-140.25;-234.72;-383.15;-314.34;-279.79;-329.62;-258.29;-288.55;-398;-265.82;-264.41;-275.16;-333.36;-245.73;-333.16;-306.14;-257.43;-339.67;-217.04;-336.79;
429;-376.18;-255.32;-305.68;-278.61;-287.78;-259.81;-449.88;-283.68;-330.72;-387.02;-373.04;-341.61;-411.4;-243.27;-289.5;-270.31;-216.2;-279.36;-410.32;-240.37;-262.53;-299.05;-90.12;-179.98;-383.11;-314.38;-279.83;-329.7;-258.29;-288.59;-384.7;-200.34;-195.71;-280.82;-190.75;-221.54;-370.16;-228.96;-221.87;-293.43;-140.5;-234.84;-383.11;-314.38;-279.83;-329.7;-258.29;-288.59;-398.13;-265.86;-264.37;-275.2;-333.57;-245.81;-333.2;-307.02;-257.18;-338.88;-217.17;-337;
430;-376.27;-255.4;-305.8;-278.69;-287.83;-259.76;-449.88;-283.93;-330.68;-387.35;-372.87;-342.57;-411.36;-243.48;-289.58;-270.22;-215.99;-279.36;-410.28;-240.45;-262.65;-298.92;-89.95;-179.1;-383.11;-314.59;-279.87;-329.83;-258.33;-288.8;-384.7;-200.51;-195.79;-280.74;-190.79;-221.83;-370.28;-228.88;-221.82;-293.43;-140.83;-234.93;-383.11;-314.59;-279.87;-329.83;-258.33;-288.8;-398.04;-265.99;-264.37;-275.12;-333.7;-245.9;-333.24;-306.26;-256.97;-339.17;-217.17;-336.96;
431;-376.06;-255.49;-305.84;-278.65;-287.87;-259.72;-450;-284.06;-330.43;-387.14;-372.62;-341.95;-411.32;-243.52;-289.46;-270.22;-216.03;-279.36;-410.32;-240.45;-262.57;-298.8;-90;-168.16;-383.15;-314.59;-279.79;-329.32;-258.42;-288.76;-384.7;-200.55;-195.75;-280.61;-190.87;-221.95;-370.28;-228.83;-221.99;-293.51;-141.04;-235.05;-383.15;-314.59;-279.79;-329.32;-258.42;-288.76;-398.04;-265.95;-264.29;-275.12;-333.82;-245.9;-333.07;-305.97;-256.89;-339.25;-217.29;-337.46;
432;-375.98;-253.12;-305.84;-278.57;-288.03;-259.85;-450.04;-282.72;-330.09;-386.77;-372.45;-342.57;-411.44;-243.69;-289.37;-270.22;-216.07;-279.4;-410.4;-240.49;-262.78;-298.55;-89.95;-171.21;-383.23;-314.68;-279.7;-328.53;-258.54;-288.93;-384.66;-200.72;-195.79;-280.61;-190.91;-222.24;-370.49;-228.67;-221.95;-293.51;-141.29;-235.26;-383.23;-314.68;-279.7;-328.53;-258.54;-288.93;-398.13;-266.07;-264.29;-275.16;-333.99;-245.94;-333.07;-306.85;-257.39;-338.21;-217.38;-337.04;
433;-376.1;-253.12;-305.93;-278.49;-288.12;-259.85;-450.08;-283.73;-329.97;-386.81;-372.25;-342.57;-411.53;-243.61;-289.41;-270.14;-215.95;-279.49;-410.48;-240.62;-262.78;-298.5;-89.79;-176.55;-383.19;-314.72;-279.79;-329.37;-258.63;-289.01;-384.7;-200.76;-195.88;-280.49;-191.08;-222.41;-370.53;-228.67;-222.07;-293.59;-141.67;-235.47;-383.19;-314.72;-279.79;-329.37;-258.63;-289.01;-398.21;-266.15;-264.24;-275.16;-334.03;-246.1;-333.16;-306.56;-257.39;-338.67;-217.38;-337.54;
434;-376.02;-253.25;-305.97;-278.44;-288.37;-259.89;-450.04;-283.52;-329.63;-388.4;-372.25;-342.53;-411.4;-243.61;-289.46;-270.27;-215.99;-279.53;-410.4;-240.74;-262.86;-298.34;-89.66;-177.56;-383.15;-314.93;-279.91;-329.12;-258.75;-289.01;-384.74;-200.88;-196;-280.32;-191.33;-222.58;-370.62;-228.71;-222.03;-293.59;-141.54;-235.68;-383.15;-314.93;-279.91;-329.12;-258.75;-289.01;-398.04;-266.32;-264.29;-275.08;-334.07;-246.1;-333.03;-306.64;-256.97;-339.79;-217.54;-337.88;
435;-375.85;-253.74;-306.05;-278.4;-288.32;-259.89;-450.04;-282.47;-329.47;-386.27;-372.33;-342.53;-411.4;-243.52;-289.41;-270.27;-215.95;-279.4;-410.44;-240.78;-263.07;-298.09;-89.49;-178.43;-383.19;-315.01;-279.83;-329.37;-259;-289.13;-384.66;-201.05;-195.96;-280.19;-191.66;-222.66;-370.66;-228.62;-222.12;-293.63;-141.33;-235.93;-383.19;-315.01;-279.83;-329.37;-259;-289.13;-398.04;-266.4;-264.29;-275.04;-334.28;-246.14;-332.91;-307.22;-258.06;-338.29;-217.67;-337.71;
436;-375.93;-252.91;-306.09;-278.4;-288.37;-259.76;-450.08;-281.51;-329.3;-389.06;-372.33;-343.07;-411.57;-243.56;-289.37;-270.22;-215.99;-279.57;-410.65;-240.91;-263.24;-297.96;-89.45;-178.52;-383.23;-315.09;-279.7;-329.37;-258.96;-289.26;-384.7;-201.09;-195.92;-280.19;-191.79;-222.83;-370.74;-228.58;-222.16;-293.59;-141.25;-236.14;-383.23;-315.09;-279.7;-329.37;-258.96;-289.26;-398.08;-266.53;-264.37;-275.12;-334.41;-246.19;-333.03;-306.85;-257.47;-339.75;-217.71;-337.17;
437;-375.98;-253.12;-306.09;-278.36;-288.45;-259.89;-450.04;-282.35;-329.17;-385.1;-372.41;-342.78;-411.65;-243.52;-289.33;-270.1;-216.15;-279.61;-410.69;-240.91;-263.28;-297.79;-89.41;-179.93;-383.19;-315.13;-279.91;-329.53;-259.17;-289.26;-384.83;-201.18;-196;-280.11;-192.04;-223.04;-370.74;-228.62;-222.24;-293.55;-141.04;-236.22;-383.19;-315.13;-279.91;-329.53;-259.17;-289.26;-398.04;-266.61;-264.29;-275.16;-334.49;-246.35;-332.99;-307.27;-258.14;-339.54;-217.79;-337.75;
438;-375.89;-253.58;-306.01;-278.2;-288.57;-259.89;-450.08;-281.1;-329.01;-386.39;-372.33;-343.24;-411.44;-243.65;-289.37;-270.47;-216.2;-279.69;-410.57;-240.99;-263.36;-297.67;-89.33;-179.73;-383.06;-315.22;-279.99;-329.53;-259.25;-289.43;-384.7;-201.34;-196.04;-279.9;-192.37;-223.16;-370.7;-228.67;-222.28;-293.63;-140.96;-236.47;-383.06;-315.22;-279.99;-329.53;-259.25;-289.43;-398;-266.82;-264.16;-275.08;-334.62;-246.39;-332.91;-307.1;-256.8;-339.29;-217.92;-336.88;
439;-375.89;-253.91;-306.09;-278.11;-288.53;-259.85;-450;-280.47;-328.88;-388.19;-372.41;-343.7;-411.53;-243.69;-289.29;-270.6;-216.32;-279.82;-410.57;-241.08;-263.4;-297.46;-89.16;-179.27;-383.06;-315.34;-280.04;-329.62;-259.46;-289.55;-384.7;-201.38;-196.21;-279.82;-192.62;-223.29;-370.83;-228.67;-222.45;-293.72;-141.29;-236.59;-383.06;-315.34;-280.04;-329.62;-259.46;-289.55;-397.96;-266.82;-264.24;-275.08;-334.82;-246.56;-332.91;-307.06;-257.47;-339.25;-218.04;-337.79;
440;-375.85;-254.16;-306.09;-278.03;-288.62;-260.01;-450.08;-280.26;-328.42;-385.35;-372.41;-343.99;-411.53;-243.81;-289.25;-270.72;-216.49;-279.86;-410.74;-240.99;-263.49;-297.29;-89.04;-173.21;-383.02;-315.43;-279.95;-329.2;-259.5;-289.72;-384.78;-201.59;-196.25;-279.73;-192.92;-223.5;-370.91;-228.79;-222.53;-293.68;-141.5;-236.93;-383.02;-315.43;-279.95;-329.2;-259.5;-289.72;-398.08;-266.94;-264.2;-275.08;-334.91;-246.56;-332.86;-307.1;-257.18;-338.71;-218.17;-337.58;
441;-375.85;-254.49;-305.88;-277.95;-288.57;-260.01;-449.88;-280.93;-328.21;-386.44;-372.45;-343.95;-411.57;-243.77;-289.12;-270.77;-216.49;-279.94;-410.61;-241.24;-263.61;-297.25;-88.91;-171.84;-383.02;-315.51;-280.12;-329.24;-259.75;-289.64;-384.74;-201.72;-196.21;-279.69;-193.29;-223.58;-370.91;-228.92;-222.57;-293.76;-141.79;-237.1;-383.02;-315.51;-280.12;-329.24;-259.75;-289.64;-398;-267.07;-264.29;-275;-335.07;-246.68;-332.91;-306.35;-257.64;-338.25;-218.29;-337.83;
442;-375.72;-254.87;-305.97;-277.9;-288.74;-260.1;-450.04;-281.39;-328.01;-388.02;-372.41;-343.78;-411.61;-243.98;-289.21;-270.81;-216.49;-280.03;-410.61;-241.28;-263.7;-296.96;-88.78;-170.54;-383.02;-315.68;-280.16;-329.37;-259.84;-289.72;-384.7;-201.93;-196.29;-279.53;-193.67;-223.62;-370.91;-229.13;-222.78;-293.68;-142.09;-237.26;-383.02;-315.68;-280.16;-329.37;-259.84;-289.72;-397.92;-267.4;-264.29;-274.95;-335.16;-246.73;-332.86;-307.81;-257.72;-339;-218.37;-337.13;
443;-375.85;-255.07;-305.97;-277.9;-288.74;-260.01;-450.17;-281.72;-327.92;-387.9;-372.41;-343.95;-411.78;-244.07;-289.21;-270.93;-216.53;-280.03;-410.69;-241.45;-263.78;-296.96;-88.7;-162.99;-382.98;-315.72;-280.24;-329.49;-259.88;-289.89;-384.78;-202.05;-196.42;-279.44;-194.04;-223.7;-371.04;-229.13;-222.95;-293.68;-142.71;-237.43;-382.98;-315.72;-280.24;-329.49;-259.88;-289.89;-398.04;-267.48;-264.37;-275.04;-335.28;-246.73;-332.91;-307.85;-257.3;-338.88;-218.5;-337.71;
